batch_id,path,dir,lines,status,clone_of
b1512,hbsd/src/sys/vm/vm_pageout.c,sys/vm,2449,DEFERRED,
b1513,hbsd/src/sys/netpfil/ipfw/ip_fw_table.c,sys/netpfil/ipfw,3059,DEFERRED,
b1513,hbsd/src/sys/netpfil/ipfw/ip_fw_sockopt.c,sys/netpfil/ipfw,3814,DEFERRED,
b1513,hbsd/src/sys/netpfil/ipfw/ip_fw_dynamic.c,sys/netpfil/ipfw,3312,DEFERRED,
b1513,hbsd/src/sys/netpfil/ipfw/ip_fw2.c,sys/netpfil/ipfw,3891,DEFERRED,
b1514,hbsd/src/sys/netpfil/pf/pf_norm.c,sys/netpfil/pf,2279,DEFERRED,
b1514,hbsd/src/sys/netpfil/pf/pf_nl.c,sys/netpfil/pf,2524,DEFERRED,
b1514,hbsd/src/sys/netpfil/pf/if_pfsync.c,sys/netpfil/pf,3453,DEFERRED,
b1514,hbsd/src/sys/netpfil/pf/pf_ioctl.c,sys/netpfil/pf,7250,DEFERRED,
b1515,hbsd/src/usr.bin/renice/renice.c,usr.bin/renice,179,PENDING,
b1516,hbsd/src/usr.sbin/fdcontrol/fdcontrol.c,usr.sbin/fdcontrol,210,PENDING,
b1517,hbsd/src/usr.sbin/smbmsg/smbmsg.c,usr.sbin/smbmsg,343,PENDING,
b1518,hbsd/src/usr.sbin/fdformat/fdformat.c,usr.sbin/fdformat,360,PENDING,
b1519,hbsd/src/sys/x86/x86/autoconf.c,sys/x86/x86,120,DEFERRED,
b1519,hbsd/src/sys/x86/x86/delay.c,sys/x86/x86,139,PENDING,
b1519,hbsd/src/sys/x86/x86/stack_machdep.c,sys/x86/x86,172,PENDING,
b1519,hbsd/src/sys/x86/x86/busdma_machdep.c,sys/x86/x86,193,PENDING,
b1520,hbsd/src/usr.bin/printf/printf.c,usr.bin/printf,672,PENDING,
b1521,hbsd/src/usr.sbin/apmd/apmd.c,usr.sbin/apmd,702,PENDING,
b1522,hbsd/src/usr.sbin/fdread/fdread.c,usr.sbin/fdread,334,PENDING,
b1522,hbsd/src/usr.sbin/fdread/fdutil.c,usr.sbin/fdread,484,PENDING,
b1523,hbsd/src/usr.sbin/i2c/i2c.c,usr.sbin/i2c,908,PENDING,
b1524,hbsd/src/sys/netpfil/ipfw/nat64/ip_fw_nat64.c,sys/netpfil/ipfw/nat64,151,DEFERRED,
b1524,hbsd/src/sys/netpfil/ipfw/nat64/nat64clat.c,sys/netpfil/ipfw/nat64,252,PENDING,
b1524,hbsd/src/sys/netpfil/ipfw/nat64/nat64stl.c,sys/netpfil/ipfw/nat64,262,PENDING,
b1524,hbsd/src/sys/netpfil/ipfw/nat64/nat64stl_control.c,sys/netpfil/ipfw/nat64,556,PENDING,
b1525,hbsd/src/usr.sbin/mfiutil/mfiutil.c,usr.sbin/mfiutil,218,PENDING,
b1525,hbsd/src/usr.sbin/mfiutil/mfi_foreign.c,usr.sbin/mfiutil,364,PENDING,
b1525,hbsd/src/usr.sbin/mfiutil/mfi_cmd.c,usr.sbin/mfiutil,373,PENDING,
b1525,hbsd/src/usr.sbin/mfiutil/mfi_volume.c,usr.sbin/mfiutil,498,PENDING,
b1526,hbsd/src/usr.sbin/usbconfig/dump.c,usr.sbin/usbconfig,763,DEFERRED,
b1526,hbsd/src/usr.sbin/usbconfig/usbconfig.c,usr.sbin/usbconfig,900,PENDING,
b1527,hbsd/src/usr.sbin/bhyve/config.c,usr.sbin/bhyve,464,PENDING,
b1527,hbsd/src/usr.sbin/bhyve/uart_emul.c,usr.sbin/bhyve,485,PENDING,
b1527,hbsd/src/usr.sbin/bhyve/pci_fbuf.c,usr.sbin/bhyve,487,PENDING,
b1527,hbsd/src/usr.sbin/bhyve/net_backends.c,usr.sbin/bhyve,502,DEFERRED,
b1528,hbsd/src/sys/security/audit/bsm_errno.c,sys/security/audit,778,DEFERRED,
b1528,hbsd/src/sys/security/audit/audit_arg.c,sys/security/audit,1015,PENDING,
b1528,hbsd/src/sys/security/audit/audit_syscalls.c,sys/security/audit,913,PENDING,
b1528,hbsd/src/sys/security/audit/audit.c,sys/security/audit,837,DEFERRED,
b1529,hbsd/src/sys/netpfil/ipfw/ip_fw_table_algo.c,sys/netpfil/ipfw,4371,DEFERRED,
b1530,hbsd/src/sys/netpfil/pf/pf.c,sys/netpfil/pf,11408,DEFERRED,
b1531,hbsd/src/sys/netipsec/ipsec_offload.c,sys/netipsec,1211,DEFERRED,
b1531,hbsd/src/sys/netipsec/ipsec_output.c,sys/netipsec,1239,PENDING,
b1531,hbsd/src/sys/netipsec/ipsec.c,sys/netipsec,1588,PENDING,
b1531,hbsd/src/sys/netipsec/key.c,sys/netipsec,9022,DEFERRED,
b1532,hbsd/src/sys/vm/vm_fault.c,sys/vm,2512,PENDING,
b1532,hbsd/src/sys/vm/vm_object.c,sys/vm,2886,DEFERRED,
b1532,hbsd/src/sys/vm/swap_pager.c,sys/vm,3488,DEFERRED,
b1532,hbsd/src/sys/vm/uma_core.c,sys/vm,5982,DEFERRED,
b1533,hbsd/src/sys/ufs/ffs/ffs_snapshot.c,sys/ufs/ffs,2757,DEFERRED,
b1533,hbsd/src/sys/ufs/ffs/ffs_alloc.c,sys/ufs/ffs,3620,DEFERRED,
b1533,hbsd/src/sys/ufs/ffs/ffs_softdep.c,sys/ufs/ffs,15020,DEFERRED,
b1534,hbsd/src/usr.sbin/fdwrite/fdwrite.c,usr.sbin/fdwrite,198,PENDING,
b1535,hbsd/src/usr.sbin/bhyve/slirp/slirp-helper.c,usr.sbin/bhyve/slirp,578,PENDING,
b1536,hbsd/src/usr.bin/mkuzip/mkuz_fqueue.c,usr.bin/mkuzip,212,PENDING,
b1536,hbsd/src/usr.bin/mkuzip/mkuzip.c,usr.bin/mkuzip,502,PENDING,
b1537,hbsd/src/usr.sbin/bluetooth/btpand/packet.c,usr.sbin/bluetooth/btpand,112,DEFERRED,
b1537,hbsd/src/usr.sbin/bluetooth/btpand/sdp.c,usr.sbin/bluetooth/btpand,211,PENDING,
b1537,hbsd/src/usr.sbin/bluetooth/btpand/tap.c,usr.sbin/bluetooth/btpand,169,PENDING,
b1537,hbsd/src/usr.sbin/bluetooth/btpand/client.c,usr.sbin/bluetooth/btpand,229,PENDING,
b1538,hbsd/src/usr.sbin/rwhod/rwhod.c,usr.sbin/rwhod,769,PENDING,
b1539,hbsd/src/usr.bin/m4/expr.c,usr.bin/m4,45,PENDING,
b1539,hbsd/src/usr.bin/m4/trace.c,usr.bin/m4,198,PENDING,
b1539,hbsd/src/usr.bin/m4/look.c,usr.bin/m4,340,PENDING,
b1539,hbsd/src/usr.bin/m4/misc.c,usr.bin/m4,466,PENDING,
b1540,hbsd/src/sys/netpfil/ipfw/nptv6/ip_fw_nptv6.c,sys/netpfil/ipfw/nptv6,96,DEFERRED,
b1540,hbsd/src/sys/netpfil/ipfw/nptv6/nptv6.c,sys/netpfil/ipfw/nptv6,1040,PENDING,
b1541,hbsd/src/sys/ufs/ufs/ufs_gjournal.c,sys/ufs/ufs,130,PENDING,
b1541,hbsd/src/sys/ufs/ufs/ufs_vfsops.c,sys/ufs/ufs,198,PENDING,
b1541,hbsd/src/sys/ufs/ufs/ufs_inode.c,sys/ufs/ufs,256,PENDING,
b1541,hbsd/src/sys/ufs/ufs/ufs_acl.c,sys/ufs/ufs,683,PENDING,
b1542,hbsd/src/usr.sbin/bhyve/tpm_intf_crb.c,usr.sbin/bhyve,627,PENDING,
b1542,hbsd/src/usr.sbin/bhyve/basl.c,usr.sbin/bhyve,702,DEFERRED,
b1542,hbsd/src/usr.sbin/bhyve/pci_virtio_block.c,usr.sbin/bhyve,601,PENDING,
b1542,hbsd/src/usr.sbin/bhyve/pci_virtio_console.c,usr.sbin/bhyve,764,PENDING,
b1543,hbsd/src/usr.sbin/bhyve/pci_virtio_input.c,usr.sbin/bhyve,774,PENDING,
b1543,hbsd/src/usr.sbin/bhyve/pci_virtio_net.c,usr.sbin/bhyve,815,PENDING,
b1543,hbsd/src/usr.sbin/bhyve/usb_mouse.c,usr.sbin/bhyve,841,PENDING,
b1543,hbsd/src/usr.sbin/bhyve/pci_virtio_scsi.c,usr.sbin/bhyve,770,DEFERRED,
b1544,hbsd/src/usr.sbin/mfiutil/mfi_evt.c,usr.sbin/mfiutil,703,PENDING,
b1544,hbsd/src/usr.sbin/mfiutil/mfi_drive.c,usr.sbin/mfiutil,727,PENDING,
b1544,hbsd/src/usr.sbin/mfiutil/mfi_show.c,usr.sbin/mfiutil,791,PENDING,
b1544,hbsd/src/usr.sbin/mfiutil/mfi_config.c,usr.sbin/mfiutil,1288,PENDING,
b1545,hbsd/src/sys/security/audit/audit_pipe.c,sys/security/audit,1077,DEFERRED,
b1545,hbsd/src/sys/security/audit/bsm_token.c,sys/security/audit,1608,PENDING,
b1545,hbsd/src/sys/security/audit/audit_bsm.c,sys/security/audit,1885,DEFERRED,
b1546,hbsd/src/sys/ufs/ufs/ufs_bmap.c,sys/ufs/ufs,651,PENDING,
b1546,hbsd/src/sys/ufs/ufs/ufs_extattr.c,sys/ufs/ufs,1298,DEFERRED,
b1546,hbsd/src/sys/ufs/ufs/ufs_dirhash.c,sys/ufs/ufs,1324,DEFERRED,
b1546,hbsd/src/sys/ufs/ufs/ufs_lookup.c,sys/ufs/ufs,1568,PENDING,
b1547,hbsd/src/sys/netpfil/ipfw/nat64/nat64clat_control.c,sys/netpfil/ipfw/nat64,551,PENDING,
b1547,hbsd/src/sys/netpfil/ipfw/nat64/nat64lsn_control.c,sys/netpfil/ipfw/nat64,951,PENDING,
b1547,hbsd/src/sys/netpfil/ipfw/nat64/nat64_translate.c,sys/netpfil/ipfw/nat64,1721,PENDING,
b1547,hbsd/src/sys/netpfil/ipfw/nat64/nat64lsn.c,sys/netpfil/ipfw/nat64,1959,DEFERRED,
b1548,hbsd/src/sys/vm/vm_map.c,sys/vm,5577,PENDING,
b1548,hbsd/src/sys/vm/vm_page.c,sys/vm,5952,DEFERRED,
b1549,hbsd/src/usr.sbin/makefs/ffs/ufs_bmap.c,usr.sbin/makefs/ffs,137,PENDING,
b1549,hbsd/src/usr.sbin/makefs/ffs/ffs_subr.c,usr.sbin/makefs/ffs,179,PENDING,
b1549,hbsd/src/usr.sbin/makefs/ffs/buf.c,usr.sbin/makefs/ffs,219,DEFERRED,
b1549,hbsd/src/usr.sbin/makefs/ffs/ffs_bswap.c,usr.sbin/makefs/ffs,258,PENDING,
b1550,hbsd/src/usr.sbin/mptutil/mptutil.c,usr.sbin/mptutil,128,PENDING,
b1550,hbsd/src/usr.sbin/mptutil/mpt_evt.c,usr.sbin/mptutil,164,PENDING,
b1550,hbsd/src/usr.sbin/mptutil/mpt_volume.c,usr.sbin/mptutil,269,PENDING,
b1550,hbsd/src/usr.sbin/mptutil/mpt_drive.c,usr.sbin/mptutil,429,PENDING,
b1551,hbsd/src/usr.sbin/bluetooth/btpand/event.c,usr.sbin/bluetooth/btpand,311,DEFERRED,
b1551,hbsd/src/usr.sbin/bluetooth/btpand/server.c,usr.sbin/bluetooth/btpand,294,PENDING,
b1551,hbsd/src/usr.sbin/bluetooth/btpand/channel.c,usr.sbin/bluetooth/btpand,336,DEFERRED,
b1551,hbsd/src/usr.sbin/bluetooth/btpand/btpand.c,usr.sbin/bluetooth/btpand,294,PENDING,
b1552,hbsd/src/usr.bin/login/login_fbtab.c,usr.bin/login,139,VERIFIED,
b1552,hbsd/src/usr.bin/login/login_audit.c,usr.bin/login,203,PENDING,
b1552,hbsd/src/usr.bin/login/login.c,usr.bin/login,1034,PENDING,
b1553,hbsd/src/sys/x86/iommu/amd_intrmap.c,sys/x86/iommu,398,PENDING,
b1553,hbsd/src/sys/x86/iommu/intel_intrmap.c,sys/x86/iommu,393,PENDING,
b1553,hbsd/src/sys/x86/iommu/intel_qi.c,sys/x86/iommu,425,PENDING,
b1553,hbsd/src/sys/x86/iommu/amd_idpgtbl.c,sys/x86/iommu,399,PENDING,
b1554,hbsd/src/usr.sbin/mpsutil/mps_flash.c,usr.sbin/mpsutil,244,PENDING,
b1554,hbsd/src/usr.sbin/mpsutil/mps_cmd.c,usr.sbin/mpsutil,814,PENDING,
b1554,hbsd/src/usr.sbin/mpsutil/mps_show.c,usr.sbin/mpsutil,854,PENDING,
b1555,hbsd/src/usr.bin/m4/gnum4.c,usr.bin/m4,694,PENDING,
b1555,hbsd/src/usr.bin/m4/main.c,usr.bin/m4,660,PENDING,
b1555,hbsd/src/usr.bin/m4/eval.c,usr.bin/m4,1023,PENDING,
b1556,hbsd/src/usr.sbin/route6d/route6d.c,usr.sbin/route6d,3580,DEFERRED,
b1557,hbsd/src/usr.sbin/bhyve/block_if.c,usr.sbin/bhyve,1041,DEFERRED,
b1557,hbsd/src/usr.sbin/bhyve/bhyverun.c,usr.sbin/bhyve,1022,PENDING,
b1557,hbsd/src/usr.sbin/bhyve/acpi.c,usr.sbin/bhyve,904,DEFERRED,
b1557,hbsd/src/usr.sbin/bhyve/hda_codec.c,usr.sbin/bhyve,949,PENDING,
b1558,hbsd/src/sys/ufs/ufs/ufs_quota.c,sys/ufs/ufs,1869,DEFERRED,
b1558,hbsd/src/sys/ufs/ufs/ufs_vnops.c,sys/ufs/ufs,3087,DEFERRED,
b1559,hbsd/src/usr.sbin/bsnmpd/tools/libbsnmptools/bsnmpimport.c,usr.sbin/bsnmpd/tools/libbsnmptools,967,DEFERRED,
b1559,hbsd/src/usr.sbin/bsnmpd/tools/libbsnmptools/bsnmpmap.c,usr.sbin/bsnmpd/tools/libbsnmptools,1007,DEFERRED,
b1559,hbsd/src/usr.sbin/bsnmpd/tools/libbsnmptools/bsnmptc.c,usr.sbin/bsnmpd/tools/libbsnmptools,1297,PENDING,
b1559,hbsd/src/usr.sbin/bsnmpd/tools/libbsnmptools/bsnmptools.c,usr.sbin/bsnmpd/tools/libbsnmptools,2125,DEFERRED,
b1560,hbsd/src/usr.sbin/rmt/rmt.c,usr.sbin/rmt,240,PENDING,
b1561,hbsd/src/usr.sbin/bluetooth/l2ping/l2ping.c,usr.sbin/bluetooth/l2ping,294,PENDING,
b1562,hbsd/src/usr.sbin/bhyve/aarch64/fdt.c,usr.sbin/bhyve/aarch64,395,PENDING,
b1563,hbsd/src/usr.sbin/bluetooth/hcsecd/hcsecd.c,usr.sbin/bluetooth/hcsecd,448,PENDING,
b1564,hbsd/src/usr.sbin/services_mkdb/uniq.c,usr.sbin/services_mkdb,165,PENDING,
b1564,hbsd/src/usr.sbin/services_mkdb/services_mkdb.c,usr.sbin/services_mkdb,461,PENDING,
b1565,hbsd/src/usr.bin/su/su.c,usr.bin/su,629,PENDING,
b1566,hbsd/src/usr.bin/script/script.c,usr.bin/script,653,DEFERRED,
b1567,hbsd/src/usr.sbin/bluetooth/btpand/bnep.c,usr.sbin/bluetooth/btpand,757,DEFERRED,
b1568,hbsd/src/usr.sbin/bhyve/amd64/kernemu_dev.c,usr.sbin/bhyve/amd64,96,PENDING,
b1568,hbsd/src/usr.sbin/bhyve/amd64/rtc.c,usr.sbin/bhyve/amd64,127,PENDING,
b1568,hbsd/src/usr.sbin/bhyve/amd64/xmsr.c,usr.sbin/bhyve/amd64,260,PENDING,
b1568,hbsd/src/usr.sbin/bhyve/amd64/inout.c,usr.sbin/bhyve/amd64,295,PENDING,
b1569,hbsd/src/usr.bin/stat/stat.c,usr.bin/stat,1193,PENDING,
b1570,hbsd/src/usr.sbin/ypldap/log.c,usr.sbin/ypldap,161,VERIFIED,
b1570,hbsd/src/usr.sbin/ypldap/entries.c,usr.sbin/ypldap,145,DEFERRED,
b1570,hbsd/src/usr.sbin/ypldap/ypldap_dns.c,usr.sbin/ypldap,250,DEFERRED,
b1570,hbsd/src/usr.sbin/ypldap/ypldap.c,usr.sbin/ypldap,651,DEFERRED,
b1571,hbsd/src/usr.sbin/cron/cron/cron.c,usr.sbin/cron/cron,568,PENDING,
b1571,hbsd/src/usr.sbin/cron/cron/do_command.c,usr.sbin/cron/cron,801,PENDING,
b1572,hbsd/src/usr.sbin/makefs/msdos/msdosfs_lookup.c,usr.sbin/makefs/msdos,298,PENDING,
b1572,hbsd/src/usr.sbin/makefs/msdos/msdosfs_denode.c,usr.sbin/makefs/msdos,370,PENDING,
b1572,hbsd/src/usr.sbin/makefs/msdos/msdosfs_vfsops.c,usr.sbin/makefs/msdos,384,PENDING,
b1572,hbsd/src/usr.sbin/makefs/msdos/msdosfs_conv.c,usr.sbin/makefs/msdos,504,PENDING,
b1573,hbsd/src/usr.sbin/makefs/ffs/ffs_balloc.c,usr.sbin/makefs/ffs,587,PENDING,
b1573,hbsd/src/usr.sbin/makefs/ffs/ffs_alloc.c,usr.sbin/makefs/ffs,676,PENDING,
b1573,hbsd/src/usr.sbin/makefs/ffs/mkfs.c,usr.sbin/makefs/ffs,881,PENDING,
b1574,hbsd/src/usr.sbin/rtsold/cap_sendmsg.c,usr.sbin/rtsold,282,PENDING,
b1574,hbsd/src/usr.sbin/rtsold/if.c,usr.sbin/rtsold,358,PENDING,
b1574,hbsd/src/usr.sbin/rtsold/rtsold.c,usr.sbin/rtsold,938,DEFERRED,
b1574,hbsd/src/usr.sbin/rtsold/rtsol.c,usr.sbin/rtsold,849,DEFERRED,
b1575,hbsd/src/usr.sbin/moused/msconvd/msconvd.c,usr.sbin/moused/msconvd,2603,PENDING,
b1576,hbsd/src/sys/x86/iommu/intel_utils.c,sys/x86/iommu,551,PENDING,
b1576,hbsd/src/sys/x86/iommu/amd_ctx.c,sys/x86/iommu,620,DEFERRED,
b1576,hbsd/src/sys/x86/iommu/iommu_utils.c,sys/x86/iommu,841,DEFERRED,
b1576,hbsd/src/sys/x86/iommu/intel_idpgtbl.c,sys/x86/iommu,808,DEFERRED,
b1577,hbsd/src/usr.sbin/mptutil/mpt_cmd.c,usr.sbin/mptutil,628,PENDING,
b1577,hbsd/src/usr.sbin/mptutil/mpt_cam.c,usr.sbin/mptutil,565,PENDING,
b1577,hbsd/src/usr.sbin/mptutil/mpt_show.c,usr.sbin/mptutil,584,PENDING,
b1577,hbsd/src/usr.sbin/mptutil/mpt_config.c,usr.sbin/mptutil,1259,PENDING,
b1578,hbsd/src/usr.sbin/bhyve/virtio.c,usr.sbin/bhyve,968,PENDING,
b1578,hbsd/src/usr.sbin/bhyve/smbiostbl.c,usr.sbin/bhyve,938,PENDING,
b1578,hbsd/src/usr.sbin/bhyve/pci_hda.c,usr.sbin/bhyve,1295,PENDING,
b1578,hbsd/src/usr.sbin/bhyve/rfb.c,usr.sbin/bhyve,1480,DEFERRED,
b1579,hbsd/src/usr.sbin/bhyve/snapshot.c,usr.sbin/bhyve,1597,PENDING,
b1579,hbsd/src/usr.sbin/bhyve/pci_passthru.c,usr.sbin/bhyve,1457,DEFERRED,
b1579,hbsd/src/usr.sbin/bhyve/gdb.c,usr.sbin/bhyve,2272,DEFERRED,
b1579,hbsd/src/usr.sbin/bhyve/pci_ahci.c,usr.sbin/bhyve,2789,DEFERRED,
b1580,hbsd/src/usr.sbin/bhyve/pci_e82545.c,usr.sbin/bhyve,2538,PENDING,
b1580,hbsd/src/usr.sbin/bhyve/pci_emul.c,usr.sbin/bhyve,2807,DEFERRED,
b1580,hbsd/src/usr.sbin/bhyve/pci_xhci.c,usr.sbin/bhyve,3270,PENDING,
b1580,hbsd/src/usr.sbin/bhyve/pci_nvme.c,usr.sbin/bhyve,3412,DEFERRED,
b1581,hbsd/src/usr.sbin/efidp/efidp.c,usr.sbin/efidp,248,PENDING,
b1582,hbsd/src/usr.sbin/virtual_oss/virtual_bt_speaker/bt_speaker.c,usr.sbin/virtual_oss/virtual_bt_speaker,541,PENDING,
b1583,hbsd/src/usr.sbin/efivar/efiutil.c,usr.sbin/efivar,190,PENDING,
b1583,hbsd/src/usr.sbin/efivar/efivar.c,usr.sbin/efivar,427,PENDING,
b1584,hbsd/src/usr.sbin/cron/crontab/crontab.c,usr.sbin/cron/crontab,632,PENDING,
b1585,hbsd/src/usr.sbin/kbdmap/kbdmap.c,usr.sbin/kbdmap,860,DEFERRED,
b1586,hbsd/src/usr.sbin/bhyve/aarch64/pci_irq.c,usr.sbin/bhyve/aarch64,66,PENDING,
b1586,hbsd/src/usr.sbin/bhyve/aarch64/mem_aarch64.c,usr.sbin/bhyve/aarch64,58,PENDING,
b1586,hbsd/src/usr.sbin/bhyve/aarch64/vmexit.c,usr.sbin/bhyve/aarch64,305,PENDING,
b1586,hbsd/src/usr.sbin/bhyve/aarch64/bhyverun_machdep.c,usr.sbin/bhyve/aarch64,438,PENDING,
b1587,hbsd/src/usr.sbin/efibootmgr/efibootmgr.c,usr.sbin/efibootmgr,1144,DEFERRED,
b1588,hbsd/src/usr.sbin/makefs/msdos/msdosfs_vnops.c,usr.sbin/makefs/msdos,639,PENDING,
b1588,hbsd/src/usr.sbin/makefs/msdos/msdosfs_fat.c,usr.sbin/makefs/msdos,1053,PENDING,
b1589,hbsd/src/usr.sbin/bhyve/amd64/task_switch.c,usr.sbin/bhyve/amd64,941,PENDING,
b1589,hbsd/src/usr.sbin/bhyve/amd64/vga.c,usr.sbin/bhyve/amd64,1330,PENDING,
b1590,hbsd/src/sys/x86/x86/intr_machdep.c,sys/x86/x86,780,DEFERRED,
b1590,hbsd/src/sys/x86/x86/nexus.c,sys/x86/x86,770,PENDING,
b1590,hbsd/src/sys/x86/x86/msi.c,sys/x86/x86,795,DEFERRED,
b1590,hbsd/src/sys/x86/x86/tsc.c,sys/x86/x86,1000,DEFERRED,
b1591,hbsd/src/sys/x86/iommu/intel_ctx.c,sys/x86/iommu,932,DEFERRED,
b1591,hbsd/src/sys/x86/iommu/amd_drv.c,sys/x86/iommu,1223,DEFERRED,
b1591,hbsd/src/sys/x86/iommu/intel_drv.c,sys/x86/iommu,1339,DEFERRED,
b1592,hbsd/src/usr.sbin/newsyslog/ptimes.c,usr.sbin/newsyslog,696,PENDING,
b1592,hbsd/src/usr.sbin/newsyslog/newsyslog.c,usr.sbin/newsyslog,2918,DEFERRED,
b1593,hbsd/src/usr.sbin/ypldap/yp.c,usr.sbin/ypldap,676,DEFERRED,
